Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy,Learning Rate,Epoch Time(s)
44,0.208572,0.436277,0.927040,0.866900,0.100000,19.0
45,0.211586,0.450193,0.925020,0.862900,0.100000,15.5
46,0.203682,0.378100,0.928180,0.879700,0.100000,15.9
47,0.203723,0.397841,0.928080,0.882800,0.100000,15.6
48,0.202385,0.498502,0.927940,0.852900,0.100000,19.0
49,0.201844,0.417318,0.929480,0.875800,0.100000,12.9
50,0.202391,0.522507,0.928500,0.842100,0.100000,13.5
51,0.206396,0.532161,0.927540,0.846800,0.100000,19.1
52,0.196418,0.412310,0.931700,0.873900,0.100000,18.5
53,0.190161,0.455644,0.933680,0.868600,0.100000,18.9
54,0.192779,0.455566,0.933160,0.865200,0.100000,18.8
55,0.196118,0.499947,0.930780,0.859700,0.100000,18.9
56,0.191563,0.527655,0.932420,0.850900,0.100000,18.6
57,0.193842,0.434479,0.931960,0.866800,0.100000,18.8
58,0.184106,0.443732,0.935880,0.874800,0.100000,18.5
59,0.186742,0.506573,0.935260,0.856600,0.100000,16.9
60,0.189182,0.387612,0.933060,0.876400,0.100000,18.9
61,0.183188,0.559430,0.935260,0.842600,0.100000,16.6
62,0.180449,0.525269,0.936200,0.845800,0.100000,16.1
63,0.183160,0.423159,0.936940,0.874000,0.100000,14.0
64,0.183182,0.418450,0.935120,0.876100,0.100000,19.2
65,0.176353,0.455842,0.937800,0.873700,0.100000,19.1
66,0.181590,0.429024,0.936680,0.875900,0.100000,19.1
67,0.177774,0.383949,0.937440,0.884900,0.100000,18.9
68,0.177306,0.411521,0.937480,0.876500,0.100000,19.0
69,0.178502,0.410664,0.936600,0.880200,0.100000,18.9
70,0.175815,0.442456,0.937700,0.870900,0.100000,18.9
71,0.173721,0.396717,0.938380,0.882900,0.100000,19.0
72,0.174781,0.412063,0.938800,0.879900,0.100000,19.3
73,0.171750,0.473350,0.940520,0.863200,0.100000,19.0
74,0.169094,0.435240,0.940720,0.865600,0.100000,18.7
75,0.172545,0.423478,0.939620,0.875900,0.100000,18.6
76,0.165131,0.402999,0.942720,0.879200,0.100000,18.9
77,0.161579,0.404073,0.943200,0.878800,0.100000,18.6
78,0.167518,0.483355,0.941000,0.863500,0.100000,19.1
79,0.171256,0.375402,0.941120,0.886900,0.100000,18.9
80,0.164233,0.535929,0.943300,0.856800,0.100000,19.0
81,0.167494,0.414869,0.941040,0.878500,0.100000,19.0
82,0.164129,0.408723,0.942400,0.873700,0.010000,19.0
83,0.086105,0.264619,0.971900,0.919000,0.010000,18.9
84,0.057005,0.262475,0.982040,0.921900,0.010000,19.2
85,0.047280,0.266961,0.985300,0.923400,0.010000,19.1
86,0.042017,0.267300,0.987540,0.925500,0.010000,19.0
87,0.037627,0.271738,0.988360,0.925000,0.010000,19.1
88,0.034790,0.273384,0.989340,0.925400,0.010000,18.9
89,0.031039,0.273638,0.991060,0.925900,0.010000,19.0
90,0.029429,0.280670,0.991400,0.925200,0.010000,19.0
91,0.025237,0.284541,0.992480,0.925600,0.010000,19.1
92,0.023570,0.281383,0.993320,0.927900,0.010000,18.9
93,0.022407,0.291356,0.993800,0.926900,0.010000,19.1
94,0.020866,0.295324,0.994460,0.928100,0.010000,19.1
95,0.021179,0.297098,0.993920,0.926800,0.010000,18.1
96,0.019610,0.295460,0.993940,0.926900,0.010000,14.6
97,0.017527,0.298820,0.994760,0.925200,0.010000,18.9
98,0.016326,0.303292,0.995520,0.926300,0.010000,19.0
99,0.015400,0.301768,0.996080,0.925400,0.010000,18.8
100,0.014538,0.307201,0.996240,0.927600,0.010000,18.9
101,0.014159,0.309905,0.996400,0.924500,0.010000,18.7
102,0.013684,0.310937,0.996280,0.926300,0.010000,18.7
103,0.013228,0.312077,0.996400,0.924400,0.010000,19.0
104,0.012320,0.318231,0.996760,0.925900,0.010000,19.0
105,0.012378,0.324981,0.996640,0.924900,0.010000,19.2
106,0.011612,0.314407,0.997160,0.927000,0.010000,19.0
107,0.011419,0.322311,0.996960,0.926500,0.010000,18.9
108,0.010978,0.324184,0.997480,0.927100,0.010000,19.0
109,0.009675,0.319007,0.997660,0.928300,0.010000,18.8
110,0.009822,0.329432,0.997820,0.926700,0.010000,18.9
111,0.010188,0.330066,0.997380,0.926900,0.010000,18.7
112,0.010083,0.328176,0.997340,0.927200,0.010000,19.0
113,0.009114,0.334838,0.997640,0.928100,0.010000,18.8
114,0.008318,0.333634,0.997920,0.926300,0.010000,19.1
115,0.007898,0.329013,0.998080,0.928400,0.010000,19.1
116,0.008844,0.338098,0.997880,0.926700,0.010000,19.1
117,0.008516,0.338610,0.997800,0.929300,0.010000,19.3
118,0.007943,0.340052,0.998280,0.927100,0.010000,19.0
119,0.007807,0.342077,0.997980,0.926300,0.010000,18.7
120,0.008029,0.346310,0.998020,0.925100,0.010000,18.7
121,0.008291,0.345169,0.997720,0.926900,0.010000,18.8
122,0.007668,0.343753,0.998120,0.927200,0.010000,19.1
123,0.007306,0.346053,0.998340,0.927400,0.001000,18.6
124,0.006610,0.340274,0.998500,0.928600,0.001000,18.9
125,0.006536,0.340414,0.998660,0.927600,0.001000,19.0
126,0.005698,0.340127,0.998860,0.927900,0.001000,16.4
127,0.006090,0.340280,0.998500,0.928300,0.001000,19.0
128,0.005612,0.339989,0.998740,0.928000,0.001000,18.8
129,0.005857,0.338377,0.998680,0.928700,0.001000,18.9
130,0.005438,0.335146,0.998840,0.927800,0.001000,18.9
131,0.005436,0.338573,0.998920,0.928100,0.001000,15.6
132,0.005689,0.336762,0.998940,0.928700,0.001000,18.9
133,0.005604,0.337369,0.998820,0.928900,0.001000,18.9
134,0.005476,0.338719,0.998780,0.929300,0.001000,19.1
135,0.005063,0.338876,0.998980,0.928700,0.001000,18.8
136,0.004853,0.334289,0.999200,0.928400,0.001000,18.9
137,0.004576,0.339325,0.999320,0.929700,0.001000,18.9
138,0.004629,0.334139,0.999340,0.928800,0.001000,19.1
139,0.005352,0.334721,0.998820,0.929400,0.001000,19.0
140,0.004988,0.334710,0.999060,0.930500,0.001000,15.5
141,0.005134,0.337675,0.998880,0.928300,0.001000,18.9
142,0.004699,0.340616,0.999340,0.928700,0.001000,19.3
143,0.004976,0.337533,0.999100,0.928600,0.001000,20.4
144,0.005051,0.339637,0.998940,0.928900,0.001000,19.2
145,0.004706,0.340518,0.999060,0.927800,0.001000,18.4
146,0.004497,0.337079,0.999280,0.928300,0.001000,19.0
147,0.004510,0.338148,0.999340,0.929200,0.001000,18.7
148,0.004772,0.340242,0.999140,0.929200,0.001000,18.6
149,0.004812,0.337762,0.999000,0.929800,0.001000,19.0
150,0.004149,0.337040,0.999340,0.928700,0.001000,19.0
151,0.004822,0.339166,0.999020,0.928400,0.001000,19.0
152,0.004635,0.338358,0.999180,0.929000,0.001000,19.1
153,0.004651,0.336992,0.999200,0.929500,0.001000,19.1
154,0.004624,0.335818,0.999160,0.928300,0.001000,18.9
155,0.004178,0.336668,0.999380,0.928900,0.001000,19.2
156,0.004311,0.339257,0.999280,0.928500,0.001000,18.8
157,0.004664,0.338200,0.999060,0.929400,0.001000,18.9
158,0.004582,0.336876,0.999180,0.929000,0.001000,18.2
159,0.004671,0.338025,0.999060,0.928400,0.001000,19.0
160,0.004294,0.335580,0.999280,0.927900,0.001000,18.9
161,0.004335,0.335111,0.999240,0.928400,0.001000,19.0
162,0.004196,0.338281,0.999320,0.928800,0.001000,18.7
163,0.004658,0.337999,0.999180,0.929500,0.001000,19.8
164,0.004107,0.337149,0.999300,0.929000,0.001000,18.8
